datetime,serial,OF,cote,valeur,min,aim,max
2025-04-28 14:00:31,HP722577-6,12511133,T2_16Min,2.08,1.6,2.0,2.4
2025-04-28 14:00:31,HP722577-6,12511133,T2_16Max,2.37,1.6,2.0,2.4
2025-04-28 14:00:31,HP722577-6,12511133,R218318Avg,218.56,217.82,218.32,218.82
2025-04-28 14:00:31,HP722577-6,12511133,R218318Min,217.87,217.82,218.32,218.82
2025-04-28 14:00:31,HP722577-6,12511133,R218318Max,219.26,217.82,218.32,218.82
2025-04-28 14:00:31,HP722577-6,12511133,R223Avg,222.98,222.0,223.0,224.0
2025-04-28 14:00:31,HP722577-6,12511133,R223Min,222.32,222.0,223.0,224.0
2025-04-28 14:00:31,HP722577-6,12511133,R223Max,223.72,222.0,223.0,224.0
2025-04-28 14:00:31,HP722577-6,12511133,R237Avg,236.91,236.0,237.0,238.0
2025-04-28 14:00:31,HP722577-6,12511133,R237Min,236.42,236.0,237.0,238.0
2025-04-28 14:00:31,HP722577-6,12511133,R237Max,237.32,236.0,237.0,238.0
2025-04-28 14:00:31,HP722577-6,12511133,HBoss35_4,35.46,35.0,35.4,35.8
2025-04-28 14:00:31,HP722577-6,12511133,28BossG,27.73,26.62,27.56,28.5
2025-04-28 14:00:31,HP722577-6,12511133,28BossD,27.74,26.62,27.56,28.5
2025-04-28 14:00:31,HP722577-6,12511133,RDia541Avg,270.37,269.25,270.5,271.75
2025-04-28 14:00:31,HP722577-6,12511133,RDia541Min,270.01,269.25,270.5,271.75
2025-04-28 14:00:31,HP722577-6,12511133,RDia541Max,270.64,269.25,270.5,271.75
2025-04-28 14:00:31,HP722577-6,12511133,Diam520_3,520.19,519.1,520.3,521.5
2025-04-28 14:19:18,HP722585-N,12510634,FCollAvg,7.32,6.4,7.0,7.6
2025-04-28 14:19:18,HP722585-N,12510634,FCollMin,7.11,6.4,7.0,7.6
2025-04-28 14:19:18,HP722585-N,12510634,FCollMax,7.61,6.4,7.0,7.6
2025-04-28 14:19:18,HP722585-N,12510634,FJupAvg,111.93,111.1,111.1,114.1
2025-04-28 14:19:18,HP722585-N,12510634,FJupMin,111.8,111.1,111.1,114.1
2025-04-28 14:19:18,HP722585-N,12510634,FJupMax,112.05,111.1,111.1,114.1
2025-04-28 14:19:18,HP722585-N,12510634,T2_91Avg,2.13,1.6,2.0,2.4
2025-04-28 14:19:18,HP722585-N,12510634,T2_91Min,2.05,1.6,2.0,2.4
2025-04-28 14:19:18,HP722585-N,12510634,T2_91Max,2.22,1.6,2.0,2.4
2025-04-28 14:19:18,HP722585-N,12510634,T2_16Avg,2.27,1.6,2.0,2.4
2025-04-28 14:19:18,HP722585-N,12510634,T2_16Min,2.05,1.6,2.0,2.4
2025-04-28 14:19:18,HP722585-N,12510634,T2_16Max,2.62,1.6,2.0,2.4
2025-04-28 14:19:18,HP722585-N,12510634,R218318Avg,218.51,217.82,218.32,218.82
2025-04-28 14:19:18,HP722585-N,12510634,R218318Min,218.14,217.82,218.32,218.82
2025-04-28 14:19:18,HP722585-N,12510634,R218318Max,219.09,217.82,218.32,218.82
2025-04-28 14:19:18,HP722585-N,12510634,R223Avg,222.94,222.0,223.0,224.0
2025-04-28 14:19:18,HP722585-N,12510634,R223Min,222.58,222.0,223.0,224.0
2025-04-28 14:19:18,HP722585-N,12510634,R223Max,223.58,222.0,223.0,224.0
2025-04-28 14:19:18,HP722585-N,12510634,R237Avg,236.9,236.0,237.0,238.0
2025-04-28 14:19:18,HP722585-N,12510634,R237Min,236.55,236.0,237.0,238.0
2025-04-28 14:19:18,HP722585-N,12510634,R237Max,237.34,236.0,237.0,238.0
2025-04-28 14:19:18,HP722585-N,12510634,HBoss35_4,35.41,35.0,35.4,35.8
2025-04-28 14:19:18,HP722585-N,12510634,28BossG,27.76,26.62,27.56,28.5
2025-04-28 14:19:18,HP722585-N,12510634,28BossD,27.75,26.62,27.56,28.5
2025-04-28 14:19:18,HP722585-N,12510634,RDia541Avg,270.44,269.25,270.5,271.75
2025-04-28 14:19:18,HP722585-N,12510634,RDia541Min,270.12,269.25,270.5,271.75
2025-04-28 14:19:18,HP722585-N,12510634,RDia541Max,270.7,269.25,270.5,271.75
2025-04-28 14:19:18,HP722585-N,12510634,Diam520_3,520.5,519.1,520.3,521.5
2025-04-29 06:15:03,HP722580-V,12510131,FCollAvg,7.15,6.4,7.0,7.6
2025-04-29 06:15:03,HP722580-V,12510131,FCollMin,6.88,6.4,7.0,7.6
2025-04-29 06:15:03,HP722580-V,12510131,FCollMax,7.33,6.4,7.0,7.6
2025-04-29 06:15:03,HP722580-V,12510131,FJupAvg,111.95,111.1,111.1,114.1
2025-04-29 06:15:03,HP722580-V,12510131,FJupMin,111.87,111.1,111.1,114.1
2025-04-29 06:15:03,HP722580-V,12510131,FJupMax,112.07,111.1,111.1,114.1
2025-04-29 06:15:03,HP722580-V,12510131,T2_91Avg,2.08,1.6,2.0,2.4
2025-04-29 06:15:03,HP722580-V,12510131,T2_91Min,2.01,1.6,2.0,2.4
2025-04-29 06:15:03,HP722580-V,12510131,T2_91Max,2.15,1.6,2.0,2.4
2025-04-29 06:15:03,HP722580-V,12510131,T2_16Avg,2.15,1.6,2.0,2.4
2025-04-29 06:15:03,HP722580-V,12510131,T2_16Min,2.03,1.6,2.0,2.4
2025-04-29 06:15:03,HP722580-V,12510131,T2_16Max,2.26,1.6,2.0,2.4
2025-04-29 06:15:03,HP722580-V,12510131,R218318Avg,218.56,217.82,218.32,218.82
2025-04-29 06:15:03,HP722580-V,12510131,R218318Min,218.25,217.82,218.32,218.82
2025-04-29 06:15:03,HP722580-V,12510131,R218318Max,219.13,217.82,218.32,218.82
2025-04-29 06:15:03,HP722580-V,12510131,R223Avg,222.89,222.0,223.0,224.0
2025-04-29 06:15:03,HP722580-V,12510131,R223Min,222.53,222.0,223.0,224.0
2025-04-29 06:15:03,HP722580-V,12510131,R223Max,223.42,222.0,223.0,224.0
2025-04-29 06:15:03,HP722580-V,12510131,R237Avg,236.87,236.0,237.0,238.0
2025-04-29 06:15:03,HP722580-V,12510131,R237Min,236.55,236.0,237.0,238.0
2025-04-29 06:15:03,HP722580-V,12510131,R237Max,237.41,236.0,237.0,238.0
2025-04-29 06:15:03,HP722580-V,12510131,HBoss35_4,35.27,35.0,35.4,35.8
2025-04-29 06:15:03,HP722580-V,12510131,28BossG,27.63,26.62,27.56,28.5
2025-04-29 06:15:03,HP722580-V,12510131,28BossD,27.64,26.62,27.56,28.5
2025-04-29 06:15:03,HP722580-V,12510131,RDia541Avg,270.34,269.25,270.5,271.75
2025-04-29 06:15:03,HP722580-V,12510131,RDia541Min,270.15,269.25,270.5,271.75
2025-04-29 06:15:03,HP722580-V,12510131,RDia541Max,270.77,269.25,270.5,271.75
2025-04-29 06:15:03,HP722580-V,12510131,Diam520_3,519.97,519.1,520.3,521.5
2025-04-29 06:33:15,HP722580-V,12510131,FCollAvg,7.15,6.4,7.0,7.6
2025-04-29 06:33:15,HP722580-V,12510131,FCollMin,6.86,6.4,7.0,7.6
2025-04-29 06:33:15,HP722580-V,12510131,FCollMax,7.34,6.4,7.0,7.6
2025-04-29 06:33:15,HP722580-V,12510131,FJupAvg,111.95,111.1,111.1,114.1
2025-04-29 06:33:15,HP722580-V,12510131,FJupMin,111.81,111.1,111.1,114.1
2025-04-29 06:33:15,HP722580-V,12510131,FJupMax,112.09,111.1,111.1,114.1
2025-04-29 06:33:15,HP722580-V,12510131,T2_91Avg,2.08,1.6,2.0,2.4
2025-04-29 06:33:15,HP722580-V,12510131,T2_91Min,2.0,1.6,2.0,2.4
2025-04-29 06:33:15,HP722580-V,12510131,T2_91Max,2.16,1.6,2.0,2.4
2025-04-29 06:33:15,HP722580-V,12510131,T2_16Avg,2.15,1.6,2.0,2.4
2025-04-29 06:33:15,HP722580-V,12510131,T2_16Min,2.03,1.6,2.0,2.4
2025-04-29 06:33:15,HP722580-V,12510131,T2_16Max,2.27,1.6,2.0,2.4
2025-04-29 06:33:15,HP722580-V,12510131,R218318Avg,218.52,217.82,218.32,218.82
2025-04-29 06:33:15,HP722580-V,12510131,R218318Min,218.1,217.82,218.32,218.82
2025-04-29 06:33:15,HP722580-V,12510131,R218318Max,218.8,217.82,218.32,218.82
2025-04-29 06:33:15,HP722580-V,12510131,R223Avg,222.88,222.0,223.0,224.0
2025-04-29 06:33:15,HP722580-V,12510131,R223Min,222.62,222.0,223.0,224.0
2025-04-29 06:33:15,HP722580-V,12510131,R223Max,223.28,222.0,223.0,224.0
2025-04-29 06:33:15,HP722580-V,12510131,R237Avg,236.87,236.0,237.0,238.0
2025-04-29 06:33:15,HP722580-V,12510131,R237Min,236.57,236.0,237.0,238.0
2025-04-29 06:33:15,HP722580-V,12510131,R237Max,237.38,236.0,237.0,238.0
2025-04-29 06:33:15,HP722580-V,12510131,HBoss35_4,35.2,35.0,35.4,35.8
2025-04-29 06:33:15,HP722580-V,12510131,28BossG,27.65,26.62,27.56,28.5
2025-04-29 06:33:15,HP722580-V,12510131,28BossD,27.68,26.62,27.56,28.5
2025-04-29 06:33:15,HP722580-V,12510131,RDia541Avg,270.34,269.25,270.5,271.75
2025-04-29 06:33:15,HP722580-V,12510131,RDia541Min,270.14,269.25,270.5,271.75
2025-04-29 06:33:15,HP722580-V,12510131,RDia541Max,270.78,269.25,270.5,271.75
2025-04-29 06:33:15,HP722580-V,12510131,Diam520_3,519.98,519.1,520.3,521.5
2025-04-29 06:45:54,HP722585-N,12510634,FCollAvg,7.31,6.4,7.0,7.6
2025-04-29 06:45:54,HP722585-N,12510634,FCollMin,7.15,6.4,7.0,7.6
2025-04-29 06:45:54,HP722585-N,12510634,FCollMax,7.43,6.4,7.0,7.6
2025-04-29 06:45:54,HP722585-N,12510634,FJupAvg,111.93,111.1,111.1,114.1
2025-04-29 06:45:54,HP722585-N,12510634,FJupMin,111.8,111.1,111.1,114.1
2025-04-29 06:45:54,HP722585-N,12510634,FJupMax,112.03,111.1,111.1,114.1
2025-04-29 06:45:54,HP722585-N,12510634,T2_91Avg,2.13,1.6,2.0,2.4
2025-04-29 06:45:54,HP722585-N,12510634,T2_91Min,2.04,1.6,2.0,2.4
2025-04-29 06:45:54,HP722585-N,12510634,T2_91Max,2.21,1.6,2.0,2.4
2025-04-29 06:45:54,HP722585-N,12510634,T2_16Avg,2.26,1.6,2.0,2.4
2025-04-29 06:45:54,HP722585-N,12510634,T2_16Min,2.03,1.6,2.0,2.4
2025-04-29 06:45:54,HP722585-N,12510634,T2_16Max,2.62,1.6,2.0,2.4
2025-04-29 06:45:54,HP722585-N,12510634,R218318Avg,218.45,217.82,218.32,218.82
2025-04-29 06:45:54,HP722585-N,12510634,R218318Min,218.23,217.82,218.32,218.82
2025-04-29 06:45:54,HP722585-N,12510634,R218318Max,218.79,217.82,218.32,218.82
2025-04-29 06:45:54,HP722585-N,12510634,R223Avg,222.92,222.0,223.0,224.0
2025-04-29 06:45:54,HP722585-N,12510634,R223Min,222.61,222.0,223.0,224.0
2025-04-29 06:45:54,HP722585-N,12510634,R223Max,223.22,222.0,223.0,224.0
2025-04-29 06:45:54,HP722585-N,12510634,R237Avg,236.9,236.0,237.0,238.0
2025-04-29 06:45:54,HP722585-N,12510634,R237Min,236.56,236.0,237.0,238.0
2025-04-29 06:45:54,HP722585-N,12510634,R237Max,237.29,236.0,237.0,238.0
2025-04-29 06:45:54,HP722585-N,12510634,HBoss35_4,35.36,35.0,35.4,35.8
2025-04-29 06:45:54,HP722585-N,12510634,28BossG,27.76,26.62,27.56,28.5
2025-04-29 06:45:54,HP722585-N,12510634,28BossD,27.77,26.62,27.56,28.5
2025-04-29 06:45:54,HP722585-N,12510634,RDia541Avg,270.44,269.25,270.5,271.75
2025-04-29 06:45:54,HP722585-N,12510634,RDia541Min,270.13,269.25,270.5,271.75
2025-04-29 06:45:54,HP722585-N,12510634,RDia541Max,270.7,269.25,270.5,271.75
2025-04-29 06:45:54,HP722585-N,12510634,Diam520_3,520.49,519.1,520.3,521.5
2025-04-29 07:02:07,HP722591-B,12511131,FCollAvg,7.25,6.4,7.0,7.6
2025-04-29 07:02:07,HP722591-B,12511131,FCollMin,7.09,6.4,7.0,7.6
2025-04-29 07:02:07,HP722591-B,12511131,FCollMax,7.43,6.4,7.0,7.6
2025-04-29 07:02:07,HP722591-B,12511131,FJupAvg,111.88,111.1,111.1,114.1
2025-04-29 07:02:07,HP722591-B,12511131,FJupMin,111.73,111.1,111.1,114.1
2025-04-29 07:02:07,HP722591-B,12511131,FJupMax,112.05,111.1,111.1,114.1
2025-04-29 07:02:07,HP722591-B,12511131,T2_91Avg,2.08,1.6,2.0,2.4
2025-04-29 07:02:07,HP722591-B,12511131,T2_91Min,2.02,1.6,2.0,2.4
2025-04-29 07:02:07,HP722591-B,12511131,T2_91Max,2.16,1.6,2.0,2.4
2025-04-29 07:02:07,HP722591-B,12511131,T2_16Avg,2.14,1.6,2.0,2.4
2025-04-29 07:02:07,HP722591-B,12511131,T2_16Min,2.04,1.6,2.0,2.4
2025-04-29 07:02:07,HP722591-B,12511131,T2_16Max,2.25,1.6,2.0,2.4
2025-04-29 07:02:07,HP722591-B,12511131,R218318Avg,218.44,217.82,218.32,218.82
2025-04-29 07:02:07,HP722591-B,12511131,R218318Min,217.77,217.82,218.32,218.82
2025-04-29 07:02:07,HP722591-B,12511131,R218318Max,218.77,217.82,218.32,218.82
2025-04-29 07:02:07,HP722591-B,12511131,R223Avg,222.97,222.0,223.0,224.0
2025-04-29 07:02:07,HP722591-B,12511131,R223Min,222.46,222.0,223.0,224.0
2025-04-29 07:02:07,HP722591-B,12511131,R223Max,223.39,222.0,223.0,224.0
2025-04-29 07:02:07,HP722591-B,12511131,R237Avg,236.95,236.0,237.0,238.0
2025-04-29 07:02:07,HP722591-B,12511131,R237Min,236.79,236.0,237.0,238.0
2025-04-29 07:02:07,HP722591-B,12511131,R237Max,237.22,236.0,237.0,238.0
2025-04-29 07:02:07,HP722591-B,12511131,HBoss35_4,35.16,35.0,35.4,35.8
2025-04-29 07:02:07,HP722591-B,12511131,28BossG,27.76,26.62,27.56,28.5
2025-04-29 07:02:07,HP722591-B,12511131,28BossD,27.77,26.62,27.56,28.5
2025-04-29 07:02:07,HP722591-B,12511131,RDia541Avg,270.47,269.25,270.5,271.75
2025-04-29 07:02:07,HP722591-B,12511131,RDia541Min,270.25,269.25,270.5,271.75
2025-04-29 07:02:07,HP722591-B,12511131,RDia541Max,270.64,269.25,270.5,271.75
2025-04-29 07:02:07,HP722591-B,12511131,Diam520_3,520.4,519.1,520.3,521.5
2025-04-29 07:19:32,HP72257G-6,12511133,FCollAvg,7.15,6.4,7.0,7.6
2025-04-29 07:19:32,HP72257G-6,12511133,FCollMin,6.31,6.4,7.0,7.6
2025-04-29 07:19:32,HP72257G-6,12511133,FCollMax,7.56,6.4,7.0,7.6
2025-04-29 07:19:32,HP72257G-6,12511133,FJupAvg,112.01,111.1,111.1,114.1
2025-04-29 07:19:32,HP72257G-6,12511133,FJupMin,111.8,111.1,111.1,114.1
2025-04-29 07:19:32,HP72257G-6,12511133,FJupMax,112.47,111.1,111.1,114.1
2025-04-29 07:19:32,HP72257G-6,12511133,T2_91Avg,2.11,1.6,2.0,2.4
2025-04-29 07:19:32,HP72257G-6,12511133,T2_91Min,2.05,1.6,2.0,2.4
2025-04-29 07:19:32,HP72257G-6,12511133,T2_91Max,2.17,1.6,2.0,2.4
2025-04-29 07:19:32,HP72257G-6,12511133,T2_16Avg,2.18,1.6,2.0,2.4
2025-04-29 07:19:32,HP72257G-6,12511133,T2_16Min,2.05,1.6,2.0,2.4
2025-04-29 07:19:32,HP72257G-6,12511133,T2_16Max,2.37,1.6,2.0,2.4
2025-04-29 07:19:32,HP72257G-6,12511133,R218318Avg,218.53,217.82,218.32,218.82
2025-04-29 07:19:32,HP72257G-6,12511133,R218318Min,217.8,217.82,218.32,218.82
2025-04-29 07:19:32,HP72257G-6,12511133,R218318Max,219.3,217.82,218.32,218.82
2025-04-29 07:19:32,HP72257G-6,12511133,R223Avg,222.98,222.0,223.0,224.0
2025-04-29 07:19:32,HP72257G-6,12511133,R223Min,222.34,222.0,223.0,224.0
2025-04-29 07:19:32,HP72257G-6,12511133,R223Max,223.57,222.0,223.0,224.0
2025-04-29 07:19:32,HP72257G-6,12511133,R237Avg,236.91,236.0,237.0,238.0
2025-04-29 07:19:32,HP72257G-6,12511133,R237Min,236.4,236.0,237.0,238.0
2025-04-29 07:19:32,HP72257G-6,12511133,R237Max,237.37,236.0,237.0,238.0
2025-04-29 07:19:32,HP72257G-6,12511133,HBoss35_4,34.94,35.0,35.4,35.8
2025-04-29 07:19:32,HP72257G-6,12511133,28BossG,27.86,26.62,27.56,28.5
2025-04-29 07:19:32,HP72257G-6,12511133,28BossD,27.83,26.62,27.56,28.5
2025-04-29 07:19:32,HP72257G-6,12511133,RDia541Avg,270.37,269.25,270.5,271.75
2025-04-29 07:19:32,HP72257G-6,12511133,RDia541Min,270.03,269.25,270.5,271.75
2025-04-29 07:19:32,HP72257G-6,12511133,RDia541Max,270.7,269.25,270.5,271.75
2025-04-29 07:19:32,HP72257G-6,12511133,Diam520_3,520.19,519.1,520.3,521.5
2025-04-29 07:31:53,HP722591-B,12511131,FCollAvg,7.26,6.4,7.0,7.6
2025-04-29 07:31:53,HP722591-B,12511131,FCollMin,7.11,6.4,7.0,7.6
2025-04-29 07:31:53,HP722591-B,12511131,FCollMax,7.46,6.4,7.0,7.6
2025-04-29 07:31:53,HP722591-B,12511131,FJupAvg,111.88,111.1,111.1,114.1
2025-04-29 07:31:53,HP722591-B,12511131,FJupMin,111.76,111.1,111.1,114.1
2025-04-29 07:31:53,HP722591-B,12511131,FJupMax,112.0,111.1,111.1,114.1
2025-04-29 07:31:53,HP722591-B,12511131,T2_91Avg,2.08,1.6,2.0,2.4
2025-04-29 07:31:53,HP722591-B,12511131,T2_91Min,2.01,1.6,2.0,2.4
2025-04-29 07:31:53,HP722591-B,12511131,T2_91Max,2.2,1.6,2.0,2.4
2025-04-29 07:31:53,HP722591-B,12511131,T2_16Avg,2.14,1.6,2.0,2.4
2025-04-29 07:31:53,HP722591-B,12511131,T2_16Min,2.04,1.6,2.0,2.4
2025-04-29 07:31:53,HP722591-B,12511131,T2_16Max,2.25,1.6,2.0,2.4
2025-04-29 07:31:53,HP722591-B,12511131,R218318Avg,218.46,217.82,218.32,218.82
2025-04-29 07:31:53,HP722591-B,12511131,R218318Min,218.05,217.82,218.32,218.82
2025-04-29 07:31:53,HP722591-B,12511131,R218318Max,218.71,217.82,218.32,218.82
2025-04-29 07:31:53,HP722591-B,12511131,R223Avg,222.97,222.0,223.0,224.0
2025-04-29 07:31:53,HP722591-B,12511131,R223Min,222.67,222.0,223.0,224.0
2025-04-29 07:31:53,HP722591-B,12511131,R223Max,223.35,222.0,223.0,224.0
2025-04-29 07:31:53,HP722591-B,12511131,R237Avg,236.94,236.0,237.0,238.0
2025-04-29 07:31:53,HP722591-B,12511131,R237Min,236.79,236.0,237.0,238.0
2025-04-29 07:31:53,HP722591-B,12511131,R237Max,237.21,236.0,237.0,238.0
2025-04-29 07:31:53,HP722591-B,12511131,HBoss35_4,35.22,35.0,35.4,35.8
2025-04-29 07:31:53,HP722591-B,12511131,28BossG,27.73,26.62,27.56,28.5
2025-04-29 07:31:53,HP722591-B,12511131,28BossD,27.79,26.62,27.56,28.5
2025-04-29 07:31:53,HP722591-B,12511131,RDia541Avg,270.47,269.25,270.5,271.75
2025-04-29 07:31:53,HP722591-B,12511131,RDia541Min,270.3,269.25,270.5,271.75
2025-04-29 07:31:53,HP722591-B,12511131,RDia541Max,270.63,269.25,270.5,271.75
2025-04-29 07:31:53,HP722591-B,12511131,Diam520_3,520.39,519.1,520.3,521.5
2025-04-29 11:05:45,HP722577-6,12511133,FCollAvg,7.17,6.4,7.0,7.6
2025-04-29 11:05:45,HP722577-6,12511133,FCollMin,6.96,6.4,7.0,7.6
2025-04-29 11:05:45,HP722577-6,12511133,FCollMax,7.34,6.4,7.0,7.6
2025-04-29 11:05:45,HP722577-6,12511133,FJupAvg,111.95,111.1,111.1,114.1
2025-04-29 11:05:45,HP722577-6,12511133,FJupMin,111.83,111.1,111.1,114.1
2025-04-29 11:05:45,HP722577-6,12511133,FJupMax,112.14,111.1,111.1,114.1
2025-04-29 11:05:45,HP722577-6,12511133,T2_91Avg,2.12,1.6,2.0,2.4
2025-04-29 11:05:45,HP722577-6,12511133,T2_91Min,2.05,1.6,2.0,2.4
2025-04-29 11:05:45,HP722577-6,12511133,T2_91Max,2.21,1.6,2.0,2.4
2025-04-29 11:05:45,HP722577-6,12511133,T2_16Avg,2.19,1.6,2.0,2.4
2025-04-29 11:05:45,HP722577-6,12511133,T2_16Min,2.04,1.6,2.0,2.4
2025-04-29 11:05:45,HP722577-6,12511133,T2_16Max,2.36,1.6,2.0,2.4
2025-04-29 11:05:45,HP722577-6,12511133,R218318Avg,218.47,217.82,218.32,218.82
2025-04-29 11:05:45,HP722577-6,12511133,R218318Min,217.97,217.82,218.32,218.82
2025-04-29 11:05:45,HP722577-6,12511133,R218318Max,218.92,217.82,218.32,218.82
2025-04-29 11:05:45,HP722577-6,12511133,R223Avg,222.97,222.0,223.0,224.0
2025-04-29 11:05:45,HP722577-6,12511133,R223Min,222.43,222.0,223.0,224.0
2025-04-29 11:05:45,HP722577-6,12511133,R223Max,223.63,222.0,223.0,224.0
2025-04-29 11:05:45,HP722577-6,12511133,R237Avg,236.91,236.0,237.0,238.0
2025-04-29 11:05:45,HP722577-6,12511133,R237Min,236.37,236.0,237.0,238.0
2025-04-29 11:05:45,HP722577-6,12511133,R237Max,237.42,236.0,237.0,238.0
2025-04-29 11:05:45,HP722577-6,12511133,HBoss35_4,35.14,35.0,35.4,35.8
2025-04-29 11:05:45,HP722577-6,12511133,28BossG,27.8,26.62,27.56,28.5
2025-04-29 11:05:45,HP722577-6,12511133,28BossD,27.81,26.62,27.56,28.5
2025-04-29 11:05:45,HP722577-6,12511133,RDia541Avg,270.37,269.25,270.5,271.75
2025-04-29 11:05:45,HP722577-6,12511133,RDia541Min,269.97,269.25,270.5,271.75
2025-04-29 11:05:45,HP722577-6,12511133,RDia541Max,270.71,269.25,270.5,271.75
2025-04-29 11:05:45,HP722577-6,12511133,Diam520_3,520.19,519.1,520.3,521.5
2025-04-30 11:43:25,HP722581-U,12511141,FCollAvg,7.16,6.4,7.0,7.6
2025-04-30 11:43:25,HP722581-U,12511141,FCollMin,7.04,6.4,7.0,7.6
2025-04-30 11:43:25,HP722581-U,12511141,FCollMax,7.32,6.4,7.0,7.6
2025-04-30 11:43:25,HP722581-U,12511141,FJupAvg,111.99,111.1,111.1,114.1
2025-04-30 11:43:25,HP722581-U,12511141,FJupMin,111.94,111.1,111.1,114.1
2025-04-30 11:43:25,HP722581-U,12511141,FJupMax,112.06,111.1,111.1,114.1
2025-04-30 11:43:25,HP722581-U,12511141,T2_91Avg,2.12,1.6,2.0,2.4
2025-04-30 11:43:25,HP722581-U,12511141,T2_91Min,2.04,1.6,2.0,2.4
2025-04-30 11:43:25,HP722581-U,12511141,T2_91Max,2.23,1.6,2.0,2.4
2025-04-30 11:43:25,HP722581-U,12511141,T2_16Avg,2.2,1.6,2.0,2.4
2025-04-30 11:43:25,HP722581-U,12511141,T2_16Min,2.04,1.6,2.0,2.4
2025-04-30 11:43:25,HP722581-U,12511141,T2_16Max,2.31,1.6,2.0,2.4
2025-04-30 11:43:25,HP722581-U,12511141,R218318Avg,218.63,217.82,218.32,218.82
2025-04-30 11:43:25,HP722581-U,12511141,R218318Min,218.35,217.82,218.32,218.82
2025-04-30 11:43:25,HP722581-U,12511141,R218318Max,218.91,217.82,218.32,218.82
2025-04-30 11:43:25,HP722581-U,12511141,R223Avg,222.97,222.0,223.0,224.0
2025-04-30 11:43:25,HP722581-U,12511141,R223Min,222.76,222.0,223.0,224.0
2025-04-30 11:43:25,HP722581-U,12511141,R223Max,223.21,222.0,223.0,224.0
2025-04-30 11:43:25,HP722581-U,12511141,R237Avg,236.9,236.0,237.0,238.0
2025-04-30 11:43:25,HP722581-U,12511141,R237Min,236.77,236.0,237.0,238.0
2025-04-30 11:43:25,HP722581-U,12511141,R237Max,237.08,236.0,237.0,238.0
2025-04-30 11:43:25,HP722581-U,12511141,HBoss35_4,35.13,35.0,35.4,35.8
2025-04-30 11:43:25,HP722581-U,12511141,28BossG,27.81,26.62,27.56,28.5
2025-04-30 11:43:25,HP722581-U,12511141,28BossD,27.8,26.62,27.56,28.5
2025-04-30 11:43:25,HP722581-U,12511141,RDia541Avg,270.5,269.25,270.5,271.75
2025-04-30 11:43:25,HP722581-U,12511141,RDia541Min,270.33,269.25,270.5,271.75
2025-04-30 11:43:25,HP722581-U,12511141,RDia541Max,270.71,269.25,270.5,271.75
2025-04-30 11:43:25,HP722581-U,12511141,Diam520_3,520.46,519.1,520.3,521.5
2025-04-30 12:08:55,HP722583-R,12511135,FCollAvg,7.16,6.4,7.0,7.6
2025-04-30 12:08:55,HP722583-R,12511135,FCollMin,6.61,6.4,7.0,7.6
2025-04-30 12:08:55,HP722583-R,12511135,FCollMax,7.81,6.4,7.0,7.6
2025-04-30 12:08:55,HP722583-R,12511135,FJupAvg,111.95,111.1,111.1,114.1
2025-04-30 12:08:55,HP722583-R,12511135,FJupMin,111.42,111.1,111.1,114.1
2025-04-30 12:08:55,HP722583-R,12511135,FJupMax,112.21,111.1,111.1,114.1
2025-04-30 12:08:55,HP722583-R,12511135,T2_91Avg,2.1,1.6,2.0,2.4
2025-04-30 12:08:55,HP722583-R,12511135,T2_91Min,2.05,1.6,2.0,2.4
2025-04-30 12:08:55,HP722583-R,12511135,T2_91Max,2.18,1.6,2.0,2.4
2025-04-30 12:08:55,HP722583-R,12511135,T2_16Avg,2.18,1.6,2.0,2.4
2025-04-30 12:08:55,HP722583-R,12511135,T2_16Min,2.03,1.6,2.0,2.4
2025-04-30 12:08:55,HP722583-R,12511135,T2_16Max,2.39,1.6,2.0,2.4
2025-04-30 12:08:55,HP722583-R,12511135,R218318Avg,218.62,217.82,218.32,218.82
2025-04-30 12:08:55,HP722583-R,12511135,R218318Min,218.09,217.82,218.32,218.82
2025-04-30 12:08:55,HP722583-R,12511135,R218318Max,219.03,217.82,218.32,218.82
2025-04-30 12:08:55,HP722583-R,12511135,R223Avg,223.0,222.0,223.0,224.0
2025-04-30 12:08:55,HP722583-R,12511135,R223Min,222.46,222.0,223.0,224.0
2025-04-30 12:08:55,HP722583-R,12511135,R223Max,223.39,222.0,223.0,224.0
2025-04-30 12:08:55,HP722583-R,12511135,R237Avg,236.95,236.0,237.0,238.0
2025-04-30 12:08:55,HP722583-R,12511135,R237Min,236.74,236.0,237.0,238.0
2025-04-30 12:08:55,HP722583-R,12511135,R237Max,237.34,236.0,237.0,238.0
2025-04-30 12:08:55,HP722583-R,12511135,HBoss35_4,34.98,35.0,35.4,35.8
2025-04-30 12:08:55,HP722583-R,12511135,28BossG,27.77,26.62,27.56,28.5
2025-04-30 12:08:55,HP722583-R,12511135,28BossD,27.77,26.62,27.56,28.5
2025-04-30 12:08:55,HP722583-R,12511135,RDia541Avg,270.51,269.25,270.5,271.75
2025-04-30 12:08:55,HP722583-R,12511135,RDia541Min,270.37,269.25,270.5,271.75
2025-04-30 12:08:55,HP722583-R,12511135,RDia541Max,270.69,269.25,270.5,271.75
2025-04-30 12:08:55,HP722583-R,12511135,Diam520_3,520.38,519.1,520.3,521.5
2025-04-30 12:22:53,HP722588-K,12511134,FCollAvg,7.26,6.4,7.0,7.6
2025-04-30 12:22:53,HP722588-K,12511134,FCollMin,6.81,6.4,7.0,7.6
