Date,Serial,OF,Nom_Cote,Mesure,Nominal,Tolérance_Min,Tolérance_Max
2025-05-11,S0042,7453,Cire_Alésage grand,105.116,105.15,105.05,105.25
2025-05-11,S0043,7173,Cire_Rayon extérieur,275.16499999999996,275.15,275.05,275.2
2025-05-11,S0043,7173,Cire_Rayon intérieur jante,210.013,210.15,210.0,210.3
2025-05-11,S0043,7173,Cire_Rayon hors tout,320.17199999999997,320.15,320.05,320.3
2025-05-11,S0043,7173,Cire_Rayon fond,40.174,40.15,40.1,40.2
2025-05-11,S0043,7173,Cire_Diamètre global max,325.921,325.96,325.71,326.11
2025-05-11,S0043,7173,Cire_Rayon extérieur (2e mention),275.118,275.15,274.85,275.45
2025-05-11,S0043,7173,Cire_Épaisseur patin,30.261999999999997,30.15,29.95,30.35
2025-05-11,S0043,7173,Cire_Largeur gorge centrale,80.145,80.12,80.02,80.22
2025-05-11,S0043,7173,Cire_Rayon fond (2e mention),40.178,40.15,40.075,40.225
2025-05-11,S0043,7173,Cire_Hauteur jante,175.133,175.15,175.025,175.275
2025-05-11,S0043,7173,Cire_Cercle de perçage,145.18599999999998,145.15,145.05,145.25
2025-05-11,S0043,7173,Cire_Rayon congé usinage,4.15,4.15,4.125,4.175
2025-05-11,S0043,7173,Cire_Petit alésage,85.148,85.15,85.05,85.25
2025-05-11,S0043,7173,Cire_Alésage moyen,95.144,95.15,95.025,95.275
2025-05-11,S0043,7173,Cire_Alésage grand,105.164,105.15,105.05,105.25
2025-05-11,S0044,1052,Cire_Rayon extérieur,275.139,275.15,275.05,275.2
2025-05-11,S0044,1052,Cire_Rayon intérieur jante,210.27599999999998,210.15,210.0,210.3
2025-05-11,S0044,1052,Cire_Rayon hors tout,320.13599999999997,320.15,320.05,320.3
2025-05-11,S0044,1052,Cire_Rayon fond,40.135000000000005,40.15,40.1,40.2
2025-05-11,S0044,1052,Cire_Diamètre global max,326.01899999999995,325.96,325.71,326.11
2025-05-11,S0044,1052,Cire_Rayon extérieur (2e mention),275.147,275.15,274.85,275.45
2025-05-11,S0044,1052,Cire_Épaisseur patin,30.126,30.15,29.95,30.35
2025-05-11,S0044,1052,Cire_Largeur gorge centrale,80.098,80.12,80.02,80.22
2025-05-11,S0044,1052,Cire_Rayon fond (2e mention),40.189,40.15,40.075,40.225
2025-05-11,S0044,1052,Cire_Hauteur jante,175.162,175.15,175.025,175.275
2025-05-11,S0044,1052,Cire_Cercle de perçage,145.138,145.15,145.05,145.25
2025-05-11,S0044,1052,Cire_Rayon congé usinage,4.144,4.15,4.125,4.175
2025-05-11,S0044,1052,Cire_Petit alésage,85.203,85.15,85.05,85.25
2025-05-11,S0044,1052,Cire_Alésage moyen,95.124,95.15,95.025,95.275
2025-05-11,S0044,1052,Cire_Alésage grand,105.185,105.15,105.05,105.25
2025-05-11,S0045,9196,Cire_Rayon extérieur,275.14,275.15,275.05,275.2
2025-05-11,S0045,9196,Cire_Rayon intérieur jante,210.173,210.15,210.0,210.3
2025-05-11,S0045,9196,Cire_Rayon hors tout,320.13599999999997,320.15,320.05,320.3
2025-05-11,S0045,9196,Cire_Rayon fond,40.179,40.15,40.1,40.2
2025-05-11,S0045,9196,Cire_Diamètre global max,325.957,325.96,325.71,326.11
2025-05-11,S0045,9196,Cire_Rayon extérieur (2e mention),275.15299999999996,275.15,274.85,275.45
2025-05-11,S0045,9196,Cire_Épaisseur patin,30.265,30.15,29.95,30.35
2025-05-11,S0045,9196,Cire_Largeur gorge centrale,80.12899999999999,80.12,80.02,80.22
2025-05-11,S0045,9196,Cire_Rayon fond (2e mention),40.155,40.15,40.075,40.225
2025-05-11,S0045,9196,Cire_Hauteur jante,175.132,175.15,175.025,175.275
2025-05-11,S0045,9196,Cire_Cercle de perçage,145.16299999999998,145.15,145.05,145.25
2025-05-11,S0045,9196,Cire_Rayon congé usinage,4.167,4.15,4.125,4.175
2025-05-11,S0045,9196,Cire_Petit alésage,85.107,85.15,85.05,85.25
2025-05-11,S0045,9196,Cire_Alésage moyen,95.19000000000001,95.15,95.025,95.275
2025-05-11,S0045,9196,Cire_Alésage grand,105.168,105.15,105.05,105.25
2025-05-11,S0046,8879,Cire_Rayon extérieur,275.165,275.15,275.05,275.2
2025-05-11,S0046,8879,Cire_Rayon intérieur jante,210.139,210.15,210.0,210.3
2025-05-11,S0046,8879,Cire_Rayon hors tout,320.17100000000005,320.15,320.05,320.3
2025-05-11,S0046,8879,Cire_Rayon fond,40.155,40.15,40.1,40.2
2025-05-11,S0046,8879,Cire_Diamètre global max,325.928,325.96,325.71,326.11
2025-05-11,S0046,8879,Cire_Rayon extérieur (2e mention),275.195,275.15,274.85,275.45
2025-05-11,S0046,8879,Cire_Épaisseur patin,30.251,30.15,29.95,30.35
2025-05-11,S0046,8879,Cire_Largeur gorge centrale,80.205,80.12,80.02,80.22
2025-05-11,S0046,8879,Cire_Rayon fond (2e mention),40.164,40.15,40.075,40.225
2025-05-11,S0046,8879,Cire_Hauteur jante,175.142,175.15,175.025,175.275
2025-05-11,S0046,8879,Cire_Cercle de perçage,145.158,145.15,145.05,145.25
2025-05-11,S0046,8879,Cire_Rayon congé usinage,4.154,4.15,4.125,4.175
2025-05-11,S0046,8879,Cire_Petit alésage,85.116,85.15,85.05,85.25
2025-05-11,S0046,8879,Cire_Alésage moyen,95.10499999999999,95.15,95.025,95.275
2025-05-11,S0046,8879,Cire_Alésage grand,105.18299999999999,105.15,105.05,105.25
2025-05-11,S0047,6400,Cire_Rayon extérieur,275.153,275.15,275.05,275.2
2025-05-11,S0047,6400,Cire_Rayon intérieur jante,210.11,210.15,210.0,210.3
2025-05-11,S0047,6400,Cire_Rayon hors tout,320.166,320.15,320.05,320.3
2025-05-11,S0047,6400,Cire_Rayon fond,40.157,40.15,40.1,40.2
2025-05-11,S0047,6400,Cire_Diamètre global max,325.95500000000004,325.96,325.71,326.11
2025-05-11,S0047,6400,Cire_Rayon extérieur (2e mention),275.209,275.15,274.85,275.45
2025-05-11,S0047,6400,Cire_Épaisseur patin,30.141,30.15,29.95,30.35
2025-05-11,S0047,6400,Cire_Largeur gorge centrale,80.172,80.12,80.02,80.22
2025-05-11,S0047,6400,Cire_Rayon fond (2e mention),40.041,40.15,40.075,40.225
2025-05-11,S0047,6400,Cire_Hauteur jante,175.205,175.15,175.025,175.275
2025-05-11,S0047,6400,Cire_Cercle de perçage,145.17,145.15,145.05,145.25
2025-05-11,S0047,6400,Cire_Rayon congé usinage,4.154,4.15,4.125,4.175
2025-05-11,S0047,6400,Cire_Petit alésage,85.13300000000001,85.15,85.05,85.25
2025-05-11,S0047,6400,Cire_Alésage moyen,95.146,95.15,95.025,95.275
2025-05-11,S0047,6400,Cire_Alésage grand,105.182,105.15,105.05,105.25
2025-05-11,S0048,4053,Cire_Rayon extérieur,275.16200000000003,275.15,275.05,275.2
2025-05-11,S0048,4053,Cire_Rayon intérieur jante,210.149,210.15,210.0,210.3
2025-05-11,S0048,4053,Cire_Rayon hors tout,320.098,320.15,320.05,320.3
2025-05-11,S0048,4053,Cire_Rayon fond,40.123,40.15,40.1,40.2
2025-05-11,S0048,4053,Cire_Diamètre global max,325.966,325.96,325.71,326.11
2025-05-11,S0048,4053,Cire_Rayon extérieur (2e mention),275.152,275.15,274.85,275.45
2025-05-11,S0048,4053,Cire_Épaisseur patin,30.054,30.15,29.95,30.35
2025-05-11,S0048,4053,Cire_Largeur gorge centrale,80.19900000000001,80.12,80.02,80.22
2025-05-11,S0048,4053,Cire_Rayon fond (2e mention),40.168,40.15,40.075,40.225
2025-05-11,S0048,4053,Cire_Hauteur jante,175.206,175.15,175.025,175.275
2025-05-11,S0048,4053,Cire_Cercle de perçage,145.15,145.15,145.05,145.25
2025-05-11,S0048,4053,Cire_Rayon congé usinage,4.155,4.15,4.125,4.175
2025-05-11,S0048,4053,Cire_Petit alésage,85.123,85.15,85.05,85.25
2025-05-11,S0048,4053,Cire_Alésage moyen,95.193,95.15,95.025,95.275
2025-05-11,S0048,4053,Cire_Alésage grand,105.153,105.15,105.05,105.25
2025-05-11,S0049,4504,Cire_Rayon extérieur,275.181,275.15,275.05,275.2
2025-05-11,S0049,4504,Cire_Rayon intérieur jante,210.197,210.15,210.0,210.3
2025-05-11,S0049,4504,Cire_Rayon hors tout,320.13300000000004,320.15,320.05,320.3
2025-05-11,S0049,4504,Cire_Rayon fond,40.162000000000006,40.15,40.1,40.2
2025-05-11,S0049,4504,Cire_Diamètre global max,326.021,325.96,325.71,326.11
2025-05-11,S0049,4504,Cire_Rayon extérieur (2e mention),275.16299999999995,275.15,274.85,275.45
2025-05-11,S0049,4504,Cire_Épaisseur patin,30.137,30.15,29.95,30.35
2025-05-11,S0049,4504,Cire_Largeur gorge centrale,80.141,80.12,80.02,80.22
2025-05-11,S0049,4504,Cire_Rayon fond (2e mention),40.132,40.15,40.075,40.225
2025-05-11,S0049,4504,Cire_Hauteur jante,175.065,175.15,175.025,175.275
2025-05-11,S0049,4504,Cire_Cercle de perçage,145.161,145.15,145.05,145.25
2025-05-11,S0049,4504,Cire_Rayon congé usinage,4.164000000000001,4.15,4.125,4.175
2025-05-11,S0049,4504,Cire_Petit alésage,85.15100000000001,85.15,85.05,85.25
2025-05-11,S0049,4504,Cire_Alésage moyen,95.163,95.15,95.025,95.275
2025-05-11,S0049,4504,Cire_Alésage grand,105.12100000000001,105.15,105.05,105.25
2025-05-11,S0050,6071,Cire_Rayon extérieur,275.132,275.15,275.05,275.2
2025-05-11,S0050,6071,Cire_Rayon intérieur jante,210.092,210.15,210.0,210.3
2025-05-11,S0050,6071,Cire_Rayon hors tout,320.11899999999997,320.15,320.05,320.3
2025-05-11,S0050,6071,Cire_Rayon fond,40.178000000000004,40.15,40.1,40.2
2025-05-11,S0050,6071,Cire_Diamètre global max,326.035,325.96,325.71,326.11
2025-05-11,S0050,6071,Cire_Rayon extérieur (2e mention),275.002,275.15,274.85,275.45
2025-05-11,S0050,6071,Cire_Épaisseur patin,30.250999999999998,30.15,29.95,30.35
2025-05-11,S0050,6071,Cire_Largeur gorge centrale,80.175,80.12,80.02,80.22
2025-05-11,S0050,6071,Cire_Rayon fond (2e mention),40.089999999999996,40.15,40.075,40.225
2025-05-11,S0050,6071,Cire_Hauteur jante,175.159,175.15,175.025,175.275
2025-05-11,S0050,6071,Cire_Cercle de perçage,145.153,145.15,145.05,145.25
2025-05-11,S0050,6071,Cire_Rayon congé usinage,4.157,4.15,4.125,4.175
2025-05-11,S0050,6071,Cire_Petit alésage,85.143,85.15,85.05,85.25
2025-05-11,S0050,6071,Cire_Alésage moyen,95.163,95.15,95.025,95.275
2025-05-11,S0050,6071,Cire_Alésage grand,105.154,105.15,105.05,105.25
2025-05-11,S0051,9944,Cire_Rayon extérieur,275.164,275.15,275.05,275.2
2025-05-11,S0051,9944,Cire_Rayon intérieur jante,210.06,210.15,210.0,210.3
2025-05-11,S0051,9944,Cire_Rayon hors tout,320.202,320.15,320.05,320.3
2025-05-11,S0051,9944,Cire_Rayon fond,40.141000000000005,40.15,40.1,40.2
2025-05-11,S0051,9944,Cire_Diamètre global max,325.925,325.96,325.71,326.11
2025-05-11,S0051,9944,Cire_Rayon extérieur (2e mention),275.16400000000004,275.15,274.85,275.45
2025-05-11,S0051,9944,Cire_Épaisseur patin,30.16,30.15,29.95,30.35
2025-05-11,S0051,9944,Cire_Largeur gorge centrale,80.052,80.12,80.02,80.22
2025-05-11,S0051,9944,Cire_Rayon fond (2e mention),40.126,40.15,40.075,40.225
2025-05-11,S0051,9944,Cire_Hauteur jante,175.107,175.15,175.025,175.275
2025-05-11,S0051,9944,Cire_Cercle de perçage,145.148,145.15,145.05,145.25
2025-05-11,S0051,9944,Cire_Rayon congé usinage,4.159999999999999,4.15,4.125,4.175
2025-05-11,S0051,9944,Cire_Petit alésage,85.15700000000001,85.15,85.05,85.25
2025-05-11,S0051,9944,Cire_Alésage moyen,95.121,95.15,95.025,95.275
2025-05-11,S0051,9944,Cire_Alésage grand,105.15,105.15,105.05,105.25
2025-05-11,S0052,2489,Cire_Rayon extérieur,275.144,275.15,275.05,275.2
2025-05-11,S0052,2489,Cire_Rayon intérieur jante,210.15800000000002,210.15,210.0,210.3
2025-05-11,S0052,2489,Cire_Rayon hors tout,320.165,320.15,320.05,320.3
2025-05-11,S0052,2489,Cire_Rayon fond,40.205,40.15,40.1,40.2
2025-05-11,S0052,2489,Cire_Diamètre global max,325.93699999999995,325.96,325.71,326.11
2025-05-11,S0052,2489,Cire_Rayon extérieur (2e mention),275.203,275.15,274.85,275.45
2025-05-11,S0052,2489,Cire_Épaisseur patin,30.184,30.15,29.95,30.35
2025-05-11,S0052,2489,Cire_Largeur gorge centrale,80.074,80.12,80.02,80.22
2025-05-11,S0052,2489,Cire_Rayon fond (2e mention),40.147999999999996,40.15,40.075,40.225
2025-05-11,S0052,2489,Cire_Hauteur jante,175.214,175.15,175.025,175.275
2025-05-11,S0052,2489,Cire_Cercle de perçage,145.17000000000002,145.15,145.05,145.25
2025-05-11,S0052,2489,Cire_Rayon congé usinage,4.155,4.15,4.125,4.175
2025-05-11,S0052,2489,Cire_Petit alésage,85.175,85.15,85.05,85.25
2025-05-11,S0052,2489,Cire_Alésage moyen,95.14200000000001,95.15,95.025,95.275
2025-05-11,S0052,2489,Cire_Alésage grand,105.176,105.15,105.05,105.25
2025-05-11,S0053,3569,Cire_Rayon extérieur,275.132,275.15,275.05,275.2
2025-05-11,S0053,3569,Cire_Rayon intérieur jante,210.078,210.15,210.0,210.3
2025-05-11,S0053,3569,Cire_Rayon hors tout,320.164,320.15,320.05,320.3
2025-05-11,S0053,3569,Cire_Rayon fond,40.154,40.15,40.1,40.2
2025-05-11,S0053,3569,Cire_Diamètre global max,325.94800000000004,325.96,325.71,326.11
2025-05-11,S0053,3569,Cire_Rayon extérieur (2e mention),275.266,275.15,274.85,275.45
2025-05-11,S0053,3569,Cire_Épaisseur patin,30.167,30.15,29.95,30.35
2025-05-11,S0053,3569,Cire_Largeur gorge centrale,80.17800000000001,80.12,80.02,80.22
2025-05-11,S0053,3569,Cire_Rayon fond (2e mention),40.173,40.15,40.075,40.225
2025-05-11,S0053,3569,Cire_Hauteur jante,175.11700000000002,175.15,175.025,175.275
2025-05-11,S0053,3569,Cire_Cercle de perçage,145.155,145.15,145.05,145.25
2025-05-11,S0053,3569,Cire_Rayon congé usinage,4.162,4.15,4.125,4.175
2025-05-11,S0053,3569,Cire_Petit alésage,85.173,85.15,85.05,85.25
2025-05-11,S0053,3569,Cire_Alésage moyen,95.125,95.15,95.025,95.275
2025-05-11,S0053,3569,Cire_Alésage grand,105.14999999999999,105.15,105.05,105.25
2025-05-11,S0054,5100,Cire_Rayon extérieur,275.172,275.15,275.05,275.2
2025-05-11,S0054,5100,Cire_Rayon intérieur jante,210.207,210.15,210.0,210.3
2025-05-11,S0054,5100,Cire_Rayon hors tout,320.12,320.15,320.05,320.3
2025-05-11,S0054,5100,Cire_Rayon fond,40.169000000000004,40.15,40.1,40.2
2025-05-11,S0054,5100,Cire_Diamètre global max,325.95700000000005,325.96,325.71,326.11
2025-05-11,S0054,5100,Cire_Rayon extérieur (2e mention),275.125,275.15,274.85,275.45
2025-05-11,S0054,5100,Cire_Épaisseur patin,30.247999999999998,30.15,29.95,30.35
2025-05-11,S0054,5100,Cire_Largeur gorge centrale,80.12,80.12,80.02,80.22
2025-05-11,S0054,5100,Cire_Rayon fond (2e mention),40.139,40.15,40.075,40.225
2025-05-11,S0054,5100,Cire_Hauteur jante,175.159,175.15,175.025,175.275
2025-05-11,S0054,5100,Cire_Cercle de perçage,145.103,145.15,145.05,145.25
2025-05-11,S0054,5100,Cire_Rayon congé usinage,4.174,4.15,4.125,4.175
2025-05-11,S0054,5100,Cire_Petit alésage,85.176,85.15,85.05,85.25
2025-05-11,S0054,5100,Cire_Alésage moyen,95.15899999999999,95.15,95.025,95.275
2025-05-11,S0054,5100,Cire_Alésage grand,105.14999999999999,105.15,105.05,105.25
2025-05-11,S0055,8545,Cire_Rayon extérieur,275.162,275.15,275.05,275.2
2025-05-11,S0055,8545,Cire_Rayon intérieur jante,210.153,210.15,210.0,210.3
2025-05-11,S0055,8545,Cire_Rayon hors tout,320.17499999999995,320.15,320.05,320.3
2025-05-11,S0055,8545,Cire_Rayon fond,40.152,40.15,40.1,40.2
2025-05-11,S0055,8545,Cire_Diamètre global max,325.976,325.96,325.71,326.11
2025-05-11,S0055,8545,Cire_Rayon extérieur (2e mention),275.22499999999997,275.15,274.85,275.45
2025-05-11,S0055,8545,Cire_Épaisseur patin,30.215,30.15,29.95,30.35
2025-05-11,S0055,8545,Cire_Largeur gorge centrale,80.105,80.12,80.02,80.22
2025-05-11,S0055,8545,Cire_Rayon fond (2e mention),40.165,40.15,40.075,40.225
2025-05-11,S0055,8545,Cire_Hauteur jante,175.143,175.15,175.025,175.275
2025-05-11,S0055,8545,Cire_Cercle de perçage,145.154,145.15,145.05,145.25
2025-05-11,S0055,8545,Cire_Rayon congé usinage,4.1259999999999994,4.15,4.125,4.175
2025-05-11,S0055,8545,Cire_Petit alésage,85.111,85.15,85.05,85.25
2025-05-11,S0055,8545,Cire_Alésage moyen,95.211,95.15,95.025,95.275
2025-05-11,S0055,8545,Cire_Alésage grand,105.10499999999999,105.15,105.05,105.25
2025-05-11,S0056,2737,Cire_Rayon extérieur,275.128,275.15,275.05,275.2
2025-05-11,S0056,2737,Cire_Rayon intérieur jante,210.141,210.15,210.0,210.3
2025-05-11,S0056,2737,Cire_Rayon hors tout,320.183,320.15,320.05,320.3
2025-05-11,S0056,2737,Cire_Rayon fond,40.119,40.15,40.1,40.2
2025-05-11,S0056,2737,Cire_Diamètre global max,325.94599999999997,325.96,325.71,326.11
2025-05-11,S0056,2737,Cire_Rayon extérieur (2e mention),275.153,275.15,274.85,275.45
2025-05-11,S0056,2737,Cire_Épaisseur patin,30.14,30.15,29.95,30.35
2025-05-11,S0056,2737,Cire_Largeur gorge centrale,80.155,80.12,80.02,80.22
2025-05-11,S0056,2737,Cire_Rayon fond (2e mention),40.149,40.15,40.075,40.225
2025-05-11,S0056,2737,Cire_Hauteur jante,175.18900000000002,175.15,175.025,175.275
2025-05-11,S0056,2737,Cire_Cercle de perçage,145.13,145.15,145.05,145.25
2025-05-11,S0056,2737,Cire_Rayon congé usinage,4.153,4.15,4.125,4.175
2025-05-11,S0056,2737,Cire_Petit alésage,85.12899999999999,85.15,85.05,85.25
2025-05-11,S0056,2737,Cire_Alésage moyen,95.125,95.15,95.025,95.275
2025-05-11,S0056,2737,Cire_Alésage grand,105.12700000000001,105.15,105.05,105.25
2025-05-11,S0057,6632,Cire_Rayon extérieur,275.132,275.15,275.05,275.2
2025-05-11,S0057,6632,Cire_Rayon intérieur jante,210.163,210.15,210.0,210.3
2025-05-11,S0057,6632,Cire_Rayon hors tout,320.153,320.15,320.05,320.3
2025-05-11,S0057,6632,Cire_Rayon fond,40.165,40.15,40.1,40.2
2025-05-11,S0057,6632,Cire_Diamètre global max,325.92,325.96,325.71,326.11
2025-05-11,S0057,6632,Cire_Rayon extérieur (2e mention),275.24,275.15,274.85,275.45
2025-05-11,S0057,6632,Cire_Épaisseur patin,30.227999999999998,30.15,29.95,30.35
2025-05-11,S0057,6632,Cire_Largeur gorge centrale,80.177,80.12,80.02,80.22
2025-05-11,S0057,6632,Cire_Rayon fond (2e mention),40.157000000000004,40.15,40.075,40.225
2025-05-11,S0057,6632,Cire_Hauteur jante,175.197,175.15,175.025,175.275
2025-05-11,S0057,6632,Cire_Cercle de perçage,145.137,145.15,145.05,145.25
2025-05-11,S0057,6632,Cire_Rayon congé usinage,4.127000000000001,4.15,4.125,4.175
2025-05-11,S0057,6632,Cire_Petit alésage,85.173,85.15,85.05,85.25
2025-05-11,S0057,6632,Cire_Alésage moyen,95.193,95.15,95.025,95.275
2025-05-11,S0057,6632,Cire_Alésage grand,105.173,105.15,105.05,105.25
2025-05-11,S0058,1453,Cire_Rayon extérieur,275.124,275.15,275.05,275.2
2025-05-11,S0058,1453,Cire_Rayon intérieur jante,210.204,210.15,210.0,210.3
2025-05-11,S0058,1453,Cire_Rayon hors tout,320.164,320.15,320.05,320.3
2025-05-11,S0058,1453,Cire_Rayon fond,40.132,40.15,40.1,40.2
2025-05-11,S0058,1453,Cire_Diamètre global max,325.96700000000004,325.96,325.71,326.11
2025-05-11,S0058,1453,Cire_Rayon extérieur (2e mention),275.311,275.15,274.85,275.45
2025-05-11,S0058,1453,Cire_Épaisseur patin,30.091,30.15,29.95,30.35
2025-05-11,S0058,1453,Cire_Largeur gorge centrale,80.103,80.12,80.02,80.22
2025-05-11,S0058,1453,Cire_Rayon fond (2e mention),40.131,40.15,40.075,40.225
2025-05-11,S0058,1453,Cire_Hauteur jante,175.13,175.15,175.025,175.275
2025-05-11,S0058,1453,Cire_Cercle de perçage,145.18,145.15,145.05,145.25
2025-05-11,S0058,1453,Cire_Rayon congé usinage,4.167,4.15,4.125,4.175
2025-05-11,S0058,1453,Cire_Petit alésage,85.182,85.15,85.05,85.25
2025-05-11,S0058,1453,Cire_Alésage moyen,95.081,95.15,95.025,95.275
2025-05-11,S0058,1453,Cire_Alésage grand,105.10799999999999,105.15,105.05,105.25
2025-05-11,S0059,2529,Cire_Rayon extérieur,275.134,275.15,275.05,275.2
2025-05-11,S0059,2529,Cire_Rayon intérieur jante,210.12,210.15,210.0,210.3
2025-05-11,S0059,2529,Cire_Rayon hors tout,320.147,320.15,320.05,320.3
2025-05-11,S0059,2529,Cire_Rayon fond,40.17,40.15,40.1,40.2
2025-05-11,S0059,2529,Cire_Diamètre global max,325.88,325.96,325.71,326.11
2025-05-11,S0059,2529,Cire_Rayon extérieur (2e mention),275.19,275.15,274.85,275.45
2025-05-11,S0059,2529,Cire_Épaisseur patin,30.18,30.15,29.95,30.35
2025-05-11,S0059,2529,Cire_Largeur gorge centrale,80.074,80.12,80.02,80.22
2025-05-11,S0059,2529,Cire_Rayon fond (2e mention),40.14,40.15,40.075,40.225
2025-05-11,S0059,2529,Cire_Hauteur jante,175.078,175.15,175.025,175.275
2025-05-11,S0059,2529,Cire_Cercle de perçage,145.098,145.15,145.05,145.25
2025-05-11,S0059,2529,Cire_Rayon congé usinage,4.151000000000001,4.15,4.125,4.175
2025-05-11,S0059,2529,Cire_Petit alésage,85.09100000000001,85.15,85.05,85.25
2025-05-11,S0059,2529,Cire_Alésage moyen,95.14500000000001,95.15,95.025,95.275
2025-05-11,S0059,2529,Cire_Alésage grand,105.205,105.15,105.05,105.25
2025-05-11,S0060,5745,Cire_Rayon extérieur,275.138,275.15,275.05,275.2
2025-05-11,S0060,5745,Cire_Rayon intérieur jante,210.138,210.15,210.0,210.3
2025-05-11,S0060,5745,Cire_Rayon hors tout,320.158,320.15,320.05,320.3
2025-05-11,S0060,5745,Cire_Rayon fond,40.166,40.15,40.1,40.2
2025-05-11,S0060,5745,Cire_Diamètre global max,325.983,325.96,325.71,326.11
2025-05-11,S0060,5745,Cire_Rayon extérieur (2e mention),275.173,275.15,274.85,275.45
2025-05-11,S0060,5745,Cire_Épaisseur patin,30.026,30.15,29.95,30.35
2025-05-11,S0060,5745,Cire_Largeur gorge centrale,80.12,80.12,80.02,80.22
2025-05-11,S0060,5745,Cire_Rayon fond (2e mention),40.179,40.15,40.075,40.225
2025-05-11,S0060,5745,Cire_Hauteur jante,175.225,175.15,175.025,175.275
2025-05-11,S0060,5745,Cire_Cercle de perçage,145.152,145.15,145.05,145.25
2025-05-11,S0060,5745,Cire_Rayon congé usinage,4.157,4.15,4.125,4.175
2025-05-11,S0060,5745,Cire_Petit alésage,85.141,85.15,85.05,85.25
2025-05-11,S0060,5745,Cire_Alésage moyen,95.186,95.15,95.025,95.275
2025-05-11,S0060,5745,Cire_Alésage grand,105.086,105.15,105.05,105.25
2025-05-11,S0061,7125,Cire_Rayon extérieur,275.15799999999996,275.15,275.05,275.2
2025-05-11,S0061,7125,Cire_Rayon intérieur jante,210.15699999999998,210.15,210.0,210.3
2025-05-11,S0061,7125,Cire_Rayon hors tout,320.15299999999996,320.15,320.05,320.3
2025-05-11,S0061,7125,Cire_Rayon fond,40.152,40.15,40.1,40.2
2025-05-11,S0061,7125,Cire_Diamètre global max,325.969,325.96,325.71,326.11
2025-05-11,S0061,7125,Cire_Rayon extérieur (2e mention),275.154,275.15,274.85,275.45
2025-05-11,S0061,7125,Cire_Épaisseur patin,30.2,30.15,29.95,30.35
2025-05-11,S0061,7125,Cire_Largeur gorge centrale,80.099,80.12,80.02,80.22
2025-05-11,S0061,7125,Cire_Rayon fond (2e mention),40.188,40.15,40.075,40.225
2025-05-11,S0061,7125,Cire_Hauteur jante,175.15800000000002,175.15,175.025,175.275
2025-05-11,S0061,7125,Cire_Cercle de perçage,145.13299999999998,145.15,145.05,145.25
2025-05-11,S0061,7125,Cire_Rayon congé usinage,4.148,4.15,4.125,4.175
2025-05-11,S0061,7125,Cire_Petit alésage,85.185,85.15,85.05,85.25
2025-05-11,S0061,7125,Cire_Alésage moyen,95.098,95.15,95.025,95.275
2025-05-11,S0061,7125,Cire_Alésage grand,105.13000000000001,105.15,105.05,105.25
2025-05-11,S0062,5195,Cire_Rayon extérieur,275.17400000000004,275.15,275.05,275.2
2025-05-11,S0062,5195,Cire_Rayon intérieur jante,210.196,210.15,210.0,210.3
2025-05-11,S0062,5195,Cire_Rayon hors tout,320.133,320.15,320.05,320.3
2025-05-11,S0062,5195,Cire_Rayon fond,40.119,40.15,40.1,40.2
2025-05-11,S0062,5195,Cire_Diamètre global max,325.86899999999997,325.96,325.71,326.11
2025-05-11,S0062,5195,Cire_Rayon extérieur (2e mention),275.08299999999997,275.15,274.85,275.45
2025-05-11,S0062,5195,Cire_Épaisseur patin,30.178,30.15,29.95,30.35
2025-05-11,S0062,5195,Cire_Largeur gorge centrale,80.116,80.12,80.02,80.22
2025-05-11,S0062,5195,Cire_Rayon fond (2e mention),40.120999999999995,40.15,40.075,40.225
2025-05-11,S0062,5195,Cire_Hauteur jante,175.19400000000002,175.15,175.025,175.275
2025-05-11,S0062,5195,Cire_Cercle de perçage,145.227,145.15,145.05,145.25
2025-05-11,S0062,5195,Cire_Rayon congé usinage,4.164000000000001,4.15,4.125,4.175
2025-05-11,S0062,5195,Cire_Petit alésage,85.111,85.15,85.05,85.25
2025-05-11,S0062,5195,Cire_Alésage moyen,95.10600000000001,95.15,95.025,95.275
2025-05-11,S0062,5195,Cire_Alésage grand,105.079,105.15,105.05,105.25
2025-05-11,S0063,4362,Cire_Rayon extérieur,275.162,275.15,275.05,275.2
2025-05-11,S0063,4362,Cire_Rayon intérieur jante,210.16,210.15,210.0,210.3
2025-05-11,S0063,4362,Cire_Rayon hors tout,320.17,320.15,320.05,320.3
2025-05-11,S0063,4362,Cire_Rayon fond,40.149,40.15,40.1,40.2
2025-05-11,S0063,4362,Cire_Diamètre global max,325.89099999999996,325.96,325.71,326.11
2025-05-11,S0063,4362,Cire_Rayon extérieur (2e mention),275.065,275.15,274.85,275.45
2025-05-11,S0063,4362,Cire_Épaisseur patin,30.192,30.15,29.95,30.35
2025-05-11,S0063,4362,Cire_Largeur gorge centrale,80.128,80.12,80.02,80.22
2025-05-11,S0063,4362,Cire_Rayon fond (2e mention),40.175000000000004,40.15,40.075,40.225
2025-05-11,S0063,4362,Cire_Hauteur jante,175.121,175.15,175.025,175.275
2025-05-11,S0063,4362,Cire_Cercle de perçage,145.156,145.15,145.05,145.25
2025-05-11,S0063,4362,Cire_Rayon congé usinage,4.181,4.15,4.125,4.175
2025-05-11,S0063,4362,Cire_Petit alésage,85.105,85.15,85.05,85.25
2025-05-11,S0063,4362,Cire_Alésage moyen,95.177,95.15,95.025,95.275
